funded_amnt,installment,grade,sub_grade,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,last_pymnt_amnt,last_fico_range_high,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_il_tl,num_op_rev_tl,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,target,term_36months,initial_list_status_w,individual,hardhship,employed_over_10yrs,emp_years,interest_rate,revolving_util,issue_date_month,issue_date_year,years_since_earliest_cr_line
36000.0,892.96,C,C5,RENT,82000.0,2018-07-01,Current,debt_consolidation,NY,24.18,0.0,1996-01-01,684.0,0.0,14.0,0.0,15645.0,31.0,19577.48,19577.48,9866.16,9711.32,0.0,0.0,892.96,704.0,0.0,0.0,263.0,45724.0,28300.0,2.0,3266.0,6451.0,66.9,0.0,0.0,236.0,270.0,16.0,15.0,0.0,16.0,15.0,9.0,4.0,8.0,17.0,10.0,8.0,14.0,0.0,0.0,0.0,0.0,71.0,60.0,0.0,0.0,85035.0,45724.0,19500.0,56735.0,0,1,1,1,0,0,7.0,16.91,55.3,7,2018,22.0
20000.0,670.23,C,C1,RENT,55300.0,2017-08-01,Current,debt_consolidation,TN,9.81,0.0,2005-05-01,704.0,0.0,3.0,0.0,22864.0,13.0,22103.57,22103.57,18031.12,4072.45,0.0,0.0,670.23,614.0,0.0,0.0,0.0,22864.0,31900.0,0.0,7621.0,9036.0,71.7,0.0,0.0,122.0,147.0,56.0,31.0,2.0,57.0,17.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,31900.0,22864.0,31900.0,0.0,0,1,1,1,0,1,10.0,12.62,71.7,8,2017,12.0
16000.0,516.2,B,B3,MORTGAGE,126000.0,2015-10-01,Fully Paid,credit_card,CT,10.54,1.0,1983-11-01,664.0,0.0,14.0,0.0,21314.0,29.0,18579.5568157927,18579.56,16000.0,2579.56,0.0,0.0,501.44,694.0,0.0,0.0,0.0,336192.0,23200.0,3.0,25861.0,1096.0,93.8,0.0,0.0,154.0,383.0,31.0,11.0,3.0,53.0,,1.0,5.0,8.0,11.0,9.0,8.0,14.0,0.0,0.0,0.0,2.0,86.2,60.0,0.0,0.0,405121.0,76203.0,17800.0,56921.0,0,1,1,1,0,1,10.0,9.99,91.9,10,2015,32.0
13000.0,344.43,D,D2,MORTGAGE,78000.0,2019-06-01,Fully Paid,debt_consolidation,CA,17.45,0.0,2006-07-01,669.0,1.0,8.0,0.0,11229.0,15.0,14056.0941561746,14056.09,13000.0,1038.87,17.22,0.0,707.26,754.0,0.0,0.0,122.0,319430.0,14000.0,3.0,39929.0,2771.0,80.2,0.0,0.0,145.0,151.0,8.0,8.0,2.0,8.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,8.0,0.0,0.0,0.0,3.0,80.0,40.0,0.0,0.0,351108.0,43104.0,14000.0,40108.0,0,1,1,1,0,1,10.0,20.0,80.2,6,2019,13.0
28150.0,1054.07,D,D2,MORTGAGE,180000.0,2019-10-01,Current,debt_consolidation,CA,24.55,0.0,1999-12-01,714.0,1.0,20.0,0.0,42634.0,28.0,7346.35,7346.35,4126.73,3219.62,0.0,0.0,1054.07,694.0,0.0,0.0,0.0,623345.0,129000.0,9.0,32808.0,76606.0,46.3,0.0,0.0,67.0,238.0,15.0,6.0,2.0,15.0,2.0,0.0,6.0,9.0,9.0,13.0,9.0,20.0,0.0,0.0,0.0,2.0,100.0,62.5,0.0,0.0,741601.0,113742.0,106400.0,86649.0,0,1,1,1,0,0,7.0,20.55,49.0,10,2019,20.0
34025.0,1136.63,B,B4,MORTGAGE,120000.0,2019-05-01,Current,credit_card,MI,24.39,0.0,2012-07-01,704.0,2.0,12.0,0.0,29031.0,14.0,13592.68,13592.68,9971.74,3620.94,0.0,0.0,1136.63,759.0,0.0,0.0,0.0,222516.0,49400.0,2.0,18543.0,10158.0,65.0,0.0,0.0,82.0,49.0,12.0,12.0,1.0,12.0,1.0,0.0,6.0,7.0,4.0,8.0,7.0,12.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,300680.0,38923.0,29000.0,61280.0,0,1,1,1,0,0,2.0,12.4,58.8,5,2019,7.0
9000.0,292.15,B,B3,MORTGAGE,36060.0,2018-04-01,Fully Paid,credit_card,OK,15.01,0.0,1999-04-01,714.0,0.0,9.0,1.0,13720.0,19.0,9305.299398456,9305.3,9000.0,305.3,0.0,0.0,8434.05,794.0,0.0,0.0,0.0,67902.0,26700.0,0.0,7545.0,1280.0,91.5,0.0,0.0,141.0,228.0,36.0,34.0,2.0,62.0,,0.0,2.0,2.0,4.0,8.0,2.0,9.0,0.0,0.0,0.0,0.0,94.7,66.7,0.0,1.0,89891.0,13720.0,15000.0,0.0,0,1,1,1,0,0,6.0,10.41,51.4,4,2018,19.0
14750.0,474.22,B,B3,RENT,29500.0,2016-03-01,Fully Paid,debt_consolidation,NY,26.85,0.0,1986-05-01,739.0,0.0,8.0,0.0,20844.0,17.0,17063.581610515,17063.58,14750.0,2313.58,0.0,0.0,473.87,719.0,0.0,0.0,0.0,24230.0,39000.0,0.0,3029.0,18156.0,53.4,0.0,0.0,162.0,236.0,92.0,49.0,0.0,92.0,,0.0,4.0,4.0,6.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,100.0,60.0,0.0,0.0,49534.0,24230.0,39000.0,6970.0,0,1,1,1,0,0,4.0,9.75,53.4,3,2016,30.0
11000.0,371.06,B,B5,MORTGAGE,42000.0,2019-11-01,Current,debt_consolidation,WA,6.4,0.0,2015-01-01,669.0,0.0,6.0,0.0,8631.0,8.0,2248.37,2248.37,1550.79,697.58,0.0,0.0,371.06,714.0,0.0,0.0,0.0,197756.0,11300.0,2.0,32959.0,2084.0,80.3,0.0,0.0,58.0,46.0,13.0,13.0,2.0,13.0,1.0,0.0,2.0,3.0,2.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,33.3,0.0,0.0,198405.0,51007.0,10600.0,36515.0,0,1,0,1,0,0,6.0,13.08,76.4,11,2019,4.0
6500.0,204.41,B,B1,MORTGAGE,150000.0,2017-04-01,Fully Paid,home_improvement,VA,28.03,0.0,1983-09-01,684.0,0.0,19.0,0.0,44059.0,37.0,7130.9875851316,7130.99,6500.0,630.99,0.0,0.0,3659.0,784.0,0.0,0.0,177.0,666945.0,59300.0,5.0,37053.0,11690.0,70.5,0.0,0.0,154.0,403.0,11.0,11.0,5.0,11.0,13.0,0.0,5.0,8.0,11.0,12.0,8.0,19.0,0.0,0.0,0.0,1.0,100.0,42.9,0.0,0.0,812318.0,121716.0,39600.0,133218.0,0,1,1,1,0,0,5.0,8.24,74.3,4,2017,34.0
5500.0,173.35,A,A5,MORTGAGE,40000.0,2014-07-01,Fully Paid,credit_card,NJ,21.09,1.0,2000-07-01,709.0,1.0,19.0,0.0,5736.0,29.0,6060.06,6060.06,5500.0,560.06,0.0,0.0,3113.11,779.0,0.0,0.0,0.0,29829.0,25200.0,0.0,2712.0,14264.0,28.7,0.0,0.0,165.0,168.0,26.0,26.0,0.0,26.0,6.0,0.0,3.0,3.0,16.0,6.0,3.0,19.0,0.0,0.0,0.0,0.0,78.6,66.7,0.0,0.0,78940.0,29829.0,20000.0,53740.0,0,1,0,1,0,0,5.0,8.39,22.8,7,2014,14.0
17000.0,520.73,A,A1,MORTGAGE,77000.0,2019-08-01,Current,credit_card,AR,20.82,0.0,2009-11-01,674.0,0.0,7.0,0.0,16659.0,11.0,4671.32,4671.32,3947.16,724.16,0.0,0.0,520.73,714.0,0.0,0.0,0.0,94885.0,30600.0,2.0,13555.0,11441.0,59.3,0.0,0.0,117.0,90.0,12.0,12.0,0.0,79.0,20.0,1.0,2.0,2.0,5.0,5.0,2.0,7.0,0.0,0.0,0.0,1.0,90.9,0.0,0.0,0.0,118726.0,94885.0,28100.0,88126.0,0,1,1,1,0,0,1.0,6.46,54.4,8,2019,10.0
13500.0,328.23,C,C5,MORTGAGE,37500.0,2017-03-01,Fully Paid,home_improvement,NY,4.1,0.0,1989-08-01,679.0,0.0,8.0,1.0,4150.0,25.0,16377.2055743245,16377.21,13500.0,2877.21,0.0,0.0,11137.52,689.0,0.0,0.0,0.0,77818.0,10000.0,6.0,9727.0,1805.0,54.9,0.0,0.0,149.0,331.0,2.0,2.0,1.0,6.0,20.0,0.0,1.0,4.0,6.0,7.0,4.0,8.0,0.0,0.0,0.0,4.0,95.5,0.0,1.0,0.0,85605.0,4150.0,4000.0,0.0,0,1,1,1,0,1,10.0,15.99,41.5,3,2017,28.0
5600.0,172.97,A,A2,MORTGAGE,90000.0,2019-08-01,Current,home_improvement,NJ,16.36,0.0,2005-03-01,744.0,0.0,13.0,1.0,4587.0,16.0,1552.36,1552.36,1291.83,260.53,0.0,0.0,172.97,724.0,0.0,0.0,96.0,177782.0,20600.0,6.0,13676.0,13512.0,19.1,0.0,0.0,172.0,105.0,4.0,4.0,1.0,4.0,11.0,0.0,4.0,6.0,5.0,8.0,6.0,13.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,270602.0,35509.0,16700.0,55002.0,0,1,1,1,0,0,3.0,7.02,22.3,8,2019,14.0
10000.0,307.45,A,A3,RENT,40000.0,2018-04-01,Current,credit_card,NE,12.63,0.0,2004-08-01,679.0,0.0,6.0,0.0,17313.0,31.0,7678.79,7678.79,6728.94,949.85,0.0,0.0,307.45,674.0,0.0,0.0,0.0,17313.0,34200.0,5.0,2886.0,15985.0,51.6,0.0,0.0,164.0,156.0,4.0,4.0,0.0,4.0,8.0,0.0,2.0,3.0,14.0,6.0,3.0,6.0,0.0,0.0,0.0,2.0,83.9,0.0,0.0,0.0,34200.0,17313.0,33000.0,0.0,0,1,1,1,0,0,8.0,6.71,50.6,4,2018,14.0
35000.0,853.37,C,C3,MORTGAGE,65000.0,2019-08-01,Current,credit_card,MO,14.88,0.0,1999-10-01,674.0,2.0,10.0,0.0,31379.0,22.0,7648.99,7648.99,3640.07,4008.92,0.0,0.0,853.37,734.0,0.0,0.0,0.0,140353.0,33300.0,2.0,14035.0,1921.0,94.2,0.0,0.0,238.0,152.0,10.0,10.0,2.0,10.0,1.0,0.0,9.0,9.0,11.0,9.0,9.0,10.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,161953.0,31379.0,33300.0,0.0,0,1,1,1,0,1,10.0,16.12,94.2,8,2019,20.0
4000.0,138.71,C,C3,RENT,50000.0,2018-10-01,Current,car,TX,5.83,0.0,2011-09-01,719.0,0.0,9.0,0.0,3225.0,9.0,2632.15,2632.15,1888.11,744.04,0.0,0.0,138.71,679.0,0.0,0.0,0.0,18976.0,8300.0,2.0,2108.0,4575.0,41.3,0.0,0.0,85.0,78.0,2.0,2.0,0.0,2.0,,0.0,2.0,2.0,6.0,3.0,2.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,25050.0,18976.0,7800.0,16750.0,0,1,1,1,0,0,0.0,15.02,38.9,10,2018,7.0
6500.0,195.75,A,A1,RENT,90000.0,2017-05-01,Fully Paid,debt_consolidation,WA,12.55,0.0,2002-05-01,749.0,0.0,7.0,0.0,17307.0,19.0,7045.5248683146,7045.52,6500.0,545.52,0.0,0.0,195.58,729.0,0.0,0.0,0.0,40242.0,43500.0,1.0,5749.0,26193.0,39.8,0.0,0.0,147.0,180.0,9.0,9.0,0.0,9.0,,0.0,4.0,4.0,11.0,5.0,4.0,7.0,0.0,0.0,0.0,1.0,100.0,20.0,0.0,0.0,77240.0,40242.0,43500.0,33740.0,0,1,1,1,0,0,0.0,5.32,39.8,5,2017,15.0
18500.0,495.82,D,D2,MORTGAGE,30000.0,2020-01-01,Fully Paid,debt_consolidation,NE,31.32,0.0,1999-06-01,754.0,0.0,8.0,0.0,8221.0,27.0,18690.09,18690.09,18500.0,190.09,0.0,0.0,18711.21,754.0,0.0,0.0,0.0,193516.0,32700.0,6.0,27645.0,0.0,100.4,0.0,0.0,168.0,247.0,13.0,11.0,4.0,13.0,12.0,0.0,1.0,3.0,8.0,5.0,3.0,8.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,224274.0,15112.0,7200.0,11074.0,0,1,1,0,0,1,10.0,20.55,25.1,1,2020,21.0
8500.0,279.86,B,B3,MORTGAGE,100000.0,2017-02-01,Fully Paid,debt_consolidation,NY,17.27,0.0,2000-12-01,674.0,0.0,17.0,0.0,18136.0,31.0,10061.15283251,10061.15,8500.0,1561.15,0.0,0.0,279.5,604.0,0.0,0.0,130.0,132190.0,23000.0,6.0,8262.0,4864.0,78.9,0.0,0.0,161.0,194.0,5.0,5.0,0.0,5.0,2.0,3.0,4.0,4.0,26.0,5.0,4.0,17.0,0.0,0.0,0.0,2.0,86.7,75.0,0.0,0.0,134437.0,132190.0,23000.0,111437.0,0,1,1,1,0,0,3.0,11.39,78.9,2,2017,17.0
6000.0,210.83,C,C5,RENT,72000.0,2011-11-01,Fully Paid,credit_card,NY,4.15,0.0,2000-07-01,664.0,2.0,7.0,0.0,7600.0,11.0,7103.683152157,7103.68,6000.0,1103.68,0.0,0.0,3738.45,774.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,1,0,1,0,0,4.0,15.96,82.6,11,2011,11.0
15000.0,496.14,B,B3,RENT,39000.0,2019-12-01,Current,credit_card,MA,30.06,0.0,2014-06-01,664.0,0.0,6.0,0.0,14835.0,10.0,2510.94,2510.94,1866.81,644.13,0.0,0.0,496.14,694.0,0.0,0.0,0.0,40385.0,18300.0,1.0,6731.0,1304.0,91.7,0.0,0.0,66.0,56.0,33.0,22.0,0.0,33.0,22.0,0.0,1.0,2.0,3.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,52958.0,40385.0,15700.0,34658.0,0,1,1,1,0,0,2.0,11.71,81.1,12,2019,5.0
3000.0,100.22,B,B4,OWN,121360.0,2019-10-01,Current,credit_card,CO,28.42,0.0,2005-08-01,704.0,0.0,14.0,0.0,28215.0,28.0,699.47,699.47,499.82,199.65,0.0,0.0,100.22,684.0,0.0,0.0,0.0,96580.0,89893.0,6.0,6899.0,36770.0,31.3,0.0,0.0,130.0,101.0,7.0,4.0,3.0,7.0,4.0,0.0,5.0,6.0,11.0,10.0,6.0,14.0,0.0,0.0,0.0,4.0,100.0,11.1,0.0,0.0,172339.0,96580.0,53500.0,82446.0,0,1,1,1,0,0,5.0,12.4,31.3,10,2019,14.0
10000.0,326.07,B,B2,OWN,80000.0,2018-12-01,Current,home_improvement,MI,17.57,0.0,2006-11-01,674.0,0.0,11.0,0.0,9598.0,18.0,5531.28,5393.0,4325.4,1205.88,0.0,0.0,326.07,694.0,0.0,0.0,1966.0,26553.0,26800.0,1.0,2414.0,10453.0,24.3,0.0,0.0,126.0,145.0,28.0,8.0,0.0,28.0,2.0,2.0,3.0,8.0,5.0,9.0,8.0,11.0,0.0,0.0,0.0,1.0,76.5,0.0,0.0,0.0,52403.0,26553.0,13800.0,25603.0,0,1,0,1,0,1,10.0,10.72,35.8,12,2018,12.0
5000.0,183.26,D,D4,RENT,48000.0,2016-04-01,Fully Paid,medical,NV,27.85,3.0,1972-05-01,674.0,0.0,6.0,0.0,5501.0,25.0,6591.8313324302,6591.83,5000.0,1591.83,0.0,0.0,183.01,634.0,0.0,0.0,0.0,32896.0,9200.0,3.0,5483.0,0.0,101.0,0.0,0.0,121.0,526.0,9.0,9.0,4.0,15.0,0.0,2.0,1.0,3.0,5.0,4.0,3.0,6.0,0.0,0.0,2.0,2.0,76.0,100.0,0.0,0.0,45228.0,32896.0,4000.0,36028.0,0,1,0,1,0,0,,18.99,59.8,4,2016,44.0
13000.0,438.53,B,B5,MORTGAGE,90000.0,2019-05-01,Current,credit_card,NJ,13.76,0.0,2015-09-01,689.0,0.0,14.0,0.0,15225.0,15.0,4804.94,4804.94,3447.96,1356.98,0.0,0.0,0.0,639.0,0.0,0.0,500.0,559807.0,29800.0,10.0,39986.0,10070.0,60.0,0.0,0.0,43.0,36.0,5.0,5.0,1.0,5.0,8.0,0.0,2.0,3.0,6.0,8.0,3.0,14.0,0.0,0.0,0.0,7.0,100.0,25.0,0.0,0.0,582924.0,88944.0,25200.0,72187.0,0,1,1,1,1,0,0.0,13.08,51.1,5,2019,4.0
17000.0,556.48,B,B4,MORTGAGE,130000.0,2015-10-01,Fully Paid,debt_consolidation,NJ,11.36,0.0,2002-11-01,674.0,1.0,17.0,1.0,1621.0,33.0,19724.1585363956,19724.16,17000.0,2724.16,0.0,0.0,6379.02,579.0,0.0,0.0,0.0,375254.0,21200.0,12.0,22074.0,5980.0,14.6,0.0,0.0,155.0,108.0,3.0,3.0,1.0,3.0,4.0,6.0,2.0,3.0,11.0,13.0,3.0,17.0,0.0,0.0,0.0,9.0,81.8,0.0,0.0,0.0,402590.0,42462.0,7000.0,44640.0,0,1,1,1,0,1,10.0,10.99,7.6,10,2015,13.0
17000.0,354.3,B,B2,OWN,121000.0,2015-10-01,Fully Paid,debt_consolidation,NJ,18.93,0.0,1987-04-01,754.0,0.0,12.0,1.0,3141.0,31.0,17159.6,17159.6,17000.0,159.6,0.0,0.0,17176.92,724.0,0.0,0.0,0.0,372879.0,17700.0,9.0,33898.0,8759.0,26.4,0.0,0.0,168.0,341.0,9.0,4.0,4.0,11.0,8.0,0.0,2.0,2.0,10.0,7.0,2.0,12.0,0.0,0.0,0.0,7.0,90.3,0.0,0.0,1.0,405156.0,60803.0,11900.0,73049.0,0,1,1,1,0,0,0.0,9.17,17.7,10,2015,28.0
7500.0,251.34,C,C1,RENT,65000.0,2017-09-01,Fully Paid,debt_consolidation,CT,2.2,0.0,2011-02-01,704.0,2.0,7.0,0.0,2730.0,8.0,8580.1231682177,8580.12,7500.0,1080.12,0.0,0.0,4775.84,724.0,0.0,0.0,0.0,2730.0,7700.0,4.0,390.0,2511.0,51.7,0.0,0.0,78.0,32.0,2.0,2.0,0.0,18.0,1.0,0.0,3.0,4.0,1.0,7.0,4.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,7700.0,2730.0,5200.0,0.0,0,1,0,1,0,0,,12.62,35.5,9,2017,6.0
15000.0,538.31,D,D1,RENT,72800.0,2018-04-01,Current,credit_card,CA,16.4,1.0,2004-09-01,669.0,1.0,13.0,0.0,17923.0,26.0,12945.79,12945.79,9187.86,3757.93,0.0,0.0,0.0,689.0,0.0,0.0,0.0,42778.0,26100.0,1.0,4278.0,3077.0,85.3,0.0,0.0,163.0,143.0,42.0,12.0,1.0,51.0,4.0,0.0,4.0,4.0,8.0,10.0,4.0,13.0,0.0,0.0,0.0,1.0,84.6,75.0,0.0,0.0,59767.0,42778.0,21000.0,33667.0,0,1,1,1,0,1,10.0,17.47,68.7,4,2018,14.0
28000.0,952.63,C,C1,MORTGAGE,85000.0,2013-09-01,Fully Paid,debt_consolidation,FL,23.87,0.0,2000-04-01,714.0,2.0,14.0,0.0,37160.0,31.0,34350.4132148491,34350.41,28000.0,6350.41,0.0,0.0,952.53,694.0,0.0,0.0,0.0,320794.0,55993.0,5.0,22914.0,8001.0,81.4,0.0,0.0,140.0,163.0,7.0,7.0,4.0,7.0,1.0,0.0,5.0,7.0,5.0,10.0,7.0,14.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,370105.0,67437.0,42993.0,47512.0,0,1,0,1,0,1,10.0,13.68,66.4,9,2013,13.0
10500.0,438.87,D,D5,RENT,75000.0,2020-02-01,Current,credit_card,FL,11.74,0.0,2012-05-01,669.0,0.0,6.0,0.0,9685.0,9.0,1299.81,1299.81,574.17,725.64,0.0,0.0,438.87,714.0,0.0,0.0,0.0,18658.0,12000.0,1.0,3110.0,0.0,100.1,0.0,0.0,93.0,68.0,28.0,9.0,0.0,34.0,17.0,0.0,3.0,5.0,4.0,5.0,5.0,6.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,21834.0,18658.0,7800.0,9834.0,0,1,1,1,0,0,1.0,28.8,80.7,2,2020,8.0
12000.0,280.22,C,C2,MORTGAGE,60000.0,2014-04-01,Fully Paid,debt_consolidation,TX,25.56,0.0,2004-10-01,694.0,0.0,11.0,0.0,12285.0,33.0,12933.85,12933.85,12000.0,933.85,0.0,0.0,371.17,704.0,0.0,0.0,0.0,162512.0,20000.0,6.0,14774.0,4633.0,65.9,0.0,0.0,114.0,102.0,9.0,9.0,4.0,9.0,22.0,0.0,4.0,8.0,8.0,8.0,8.0,11.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,183737.0,38912.0,13600.0,36413.0,0,1,1,1,0,1,10.0,14.16,61.4,4,2014,10.0
35000.0,843.9,D,D1,MORTGAGE,120000.0,2015-07-01,Fully Paid,debt_consolidation,CO,10.2,1.0,1991-09-01,664.0,0.0,10.0,0.0,38371.0,23.0,50450.58,50342.47,35000.0,15450.58,0.0,0.0,4940.69,729.0,0.0,0.0,211.0,83798.0,45900.0,4.0,8380.0,4614.0,75.2,0.0,0.0,204.0,286.0,3.0,3.0,2.0,3.0,12.0,0.0,4.0,6.0,5.0,9.0,6.0,10.0,0.0,0.0,0.0,2.0,91.3,25.0,0.0,0.0,144517.0,38371.0,18600.0,0.0,0,1,0,1,0,1,10.0,15.61,83.6,7,2015,24.0
13000.0,391.5,A,A1,RENT,66000.0,2016-03-01,Fully Paid,credit_card,AR,26.29,0.0,1998-08-01,719.0,0.0,12.0,0.0,12030.0,42.0,13551.9836641992,13551.98,13000.0,551.98,0.0,0.0,9644.66,629.0,0.0,0.0,0.0,59287.0,26700.0,7.0,4941.0,3270.0,78.6,0.0,0.0,157.0,207.0,35.0,3.0,1.0,41.0,3.0,0.0,5.0,5.0,29.0,9.0,5.0,12.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,84352.0,59287.0,15300.0,57652.0,0,1,0,1,0,1,10.0,5.32,45.1,3,2016,18.0
25000.0,854.2,C,C1,MORTGAGE,75000.0,2014-02-01,Fully Paid,debt_consolidation,CT,14.26,3.0,1993-10-01,689.0,0.0,10.0,0.0,24109.0,22.0,31090.1751107505,31090.18,25000.0,5989.76,100.42,0.0,1071.36,564.0,0.0,0.0,0.0,385219.0,30300.0,0.0,42802.0,6191.0,79.6,0.0,0.0,99.0,203.0,58.0,37.0,5.0,58.0,14.0,0.0,6.0,6.0,1.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,77.3,42.9,0.0,0.0,413526.0,29010.0,30300.0,0.0,0,1,0,1,0,1,10.0,13.98,79.6,2,2014,21.0
24000.0,496.0,A,A5,MORTGAGE,70000.0,2020-03-01,Current,credit_card,VA,24.89,3.0,2007-06-01,674.0,1.0,21.0,0.0,17065.0,46.0,980.25,980.25,553.2,427.05,0.0,0.0,496.0,704.0,0.0,0.0,415.0,201621.0,42200.0,5.0,10081.0,18341.0,14.7,0.0,0.0,144.0,153.0,3.0,3.0,1.0,4.0,3.0,0.0,1.0,4.0,9.0,18.0,4.0,21.0,0.0,0.0,0.0,4.0,91.3,11.1,0.0,0.0,292168.0,32453.0,21500.0,50165.0,0,1,1,1,0,0,9.0,8.81,40.4,3,2020,13.0
10000.0,308.0,A,A3,RENT,52000.0,2018-06-01,Current,credit_card,IL,11.61,0.0,2011-08-01,669.0,1.0,13.0,0.0,17111.0,16.0,7080.21,7080.21,6151.3,928.91,0.0,0.0,308.0,639.0,0.0,0.0,0.0,17111.0,34700.0,6.0,1316.0,13541.0,51.6,0.0,0.0,61.0,81.0,7.0,7.0,0.0,7.0,5.0,0.0,9.0,11.0,1.0,13.0,11.0,13.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,34700.0,17111.0,28000.0,0.0,0,1,1,1,0,0,2.0,6.83,49.3,6,2018,7.0
10000.0,264.78,D,D5,OWN,95000.0,2014-01-01,Fully Paid,medical,VA,29.96,1.0,1993-05-01,679.0,2.0,13.0,0.0,32898.0,41.0,15885.9805402364,15846.27,10000.0,5885.98,0.0,0.0,263.96,644.0,0.0,0.0,0.0,102514.0,43400.0,6.0,10251.0,2542.0,90.6,0.0,0.0,132.0,248.0,17.0,5.0,4.0,55.0,3.0,0.0,3.0,5.0,17.0,9.0,5.0,13.0,0.0,0.0,0.0,2.0,97.4,100.0,0.0,0.0,124759.0,102514.0,26900.0,81359.0,0,1,0,1,0,1,10.0,19.97,75.8,1,2014,21.0
23000.0,745.72,B,B1,MORTGAGE,48000.0,2019-02-01,Current,debt_consolidation,FL,25.65,0.0,2002-10-01,684.0,0.0,7.0,1.0,22649.0,9.0,11172.6,11172.6,8727.67,2444.93,0.0,0.0,745.72,674.0,0.0,0.0,0.0,29727.0,25900.0,0.0,4955.0,950.0,94.9,0.0,0.0,196.0,92.0,32.0,32.0,0.0,87.0,,0.0,3.0,5.0,3.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,100.0,100.0,1.0,0.0,50925.0,29727.0,18500.0,25025.0,0,1,1,1,0,1,10.0,10.33,87.4,2,2019,17.0
5000.0,177.25,D,D1,MORTGAGE,85000.0,2014-04-01,Fully Paid,home_improvement,MN,16.07,0.0,2000-04-01,679.0,2.0,11.0,1.0,5925.0,41.0,5451.7502163248,5451.75,5000.0,451.75,0.0,0.0,4388.25,744.0,0.0,0.0,0.0,44292.0,11400.0,9.0,4429.0,1575.0,79.0,0.0,0.0,134.0,150.0,3.0,3.0,6.0,4.0,2.0,0.0,3.0,3.0,12.0,8.0,3.0,11.0,0.0,0.0,0.0,6.0,100.0,66.7,1.0,0.0,58950.0,44292.0,7500.0,47550.0,0,1,0,1,0,0,9.0,16.59,52.0,4,2014,14.0
40000.0,859.56,B,B2,MORTGAGE,138355.0,2016-12-01,Current,credit_card,VA,9.7,0.0,1994-02-01,714.0,0.0,6.0,0.0,44855.0,16.0,35358.52,35358.52,25012.84,10345.68,0.0,0.0,859.56,719.0,0.0,0.0,0.0,327546.0,68500.0,0.0,54591.0,23645.0,65.5,0.0,0.0,273.0,201.0,59.0,29.0,3.0,140.0,,0.0,4.0,4.0,5.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,358770.0,69732.0,68500.0,22270.0,0,1,1,1,0,1,10.0,10.49,65.5,12,2016,22.0
40000.0,785.84,A,A2,MORTGAGE,110000.0,2018-08-01,Current,debt_consolidation,NC,20.73,0.0,2005-01-01,729.0,0.0,15.0,0.0,41948.0,33.0,15761.27,15761.27,11885.57,3875.7,0.0,0.0,785.84,714.0,0.0,0.0,0.0,267993.0,71700.0,2.0,17866.0,15880.0,65.2,0.0,0.0,97.0,163.0,17.0,17.0,5.0,17.0,22.0,0.0,7.0,11.0,7.0,12.0,11.0,15.0,0.0,0.0,0.0,0.0,100.0,71.4,0.0,0.0,335553.0,79516.0,45600.0,68616.0,0,1,1,1,0,0,8.0,6.67,58.5,8,2018,13.0
